id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34784147,Home in Aptos · 6 bedrooms · 7 beds · 3 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96368,-121.89794,Entire home/apt,1435,7,0,,,47,86,0,
34810054,Home in Aptos · ★4.88 · 3 bedrooms · 6 beds · 3 baths,57183541,Alla,,Unincorporated Areas,36.97327,-121.90461,Entire home/apt,575,2,92,2023-11-25,1.67,2,354,6,
34820155,Home in Aptos · ★4.76 · 3 bedrooms · 4 beds · 2 baths,250113000,Jaleh,,Unincorporated Areas,36.96764,-121.90333,Entire home/apt,569,2,75,2023-12-24,1.34,6,313,16,
34837154,Guest suite in Aptos · ★4.93 · 1 bedroom · 2 beds · 1 bath,205014998,Claudia,,Unincorporated Areas,36.97152,-121.87543,Entire home/apt,209,2,172,2023-04-23,3.07,1,88,3,
34847086,Tiny home in Santa Cruz · ★4.94 · 1 bedroom · 1 bed · 1 bath,235134938,Jaimi,,Unincorporated Areas,37.04002,-122.10897,Entire home/apt,177,1,290,2023-12-27,10.70,3,204,104,
34908742,Condo in Aptos · ★4.80 · Studio · 1 bed · 1 bath,24413952,Power West,,Unincorporated Areas,36.94936,-121.87669,Entire home/apt,200,2,150,2023-12-28,2.68,34,360,23,
34928935,Guesthouse in Boulder Creek · ★4.87 · Studio · 1 bed · 1 bath,263208938,Sean,,Unincorporated Areas,37.12532,-122.12965,Entire home/apt,73,1,486,2023-12-03,8.69,1,0,94,
35060233,Home in Aptos · ★4.88 · 3 bedrooms · 4 beds · 2 baths,250113000,Jaleh,,Unincorporated Areas,36.97527,-121.91476,Entire home/apt,642,2,102,2023-11-26,1.90,6,245,26,
35195998,Home in Felton · ★4.60 · 3 bedrooms · 4 beds · 2 baths,111815158,Vacasa California,,Unincorporated Areas,37.03094,-122.07433,Entire home/apt,282,2,86,2022-09-19,1.56,2,365,0,
35228294,Home in Aptos · ★4.94 · 5 bedrooms · 9 beds · 3 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96644,-121.89888,Entire home/apt,999,4,16,2023-10-16,0.31,47,108,1,
35302162,Hotel in Santa Cruz · ★4.41 · 2 bedrooms · 2 beds · 1 private bath,34277816,Kamalesh,,City of Santa Cruz,36.97081,-122.019,Private room,116,1,32,2023-12-03,1.80,4,305,23,
35416560,Guesthouse in Watsonville · ★4.85 · 1 bedroom · 2 beds · 1 bath,266547443,Kelley,,Unincorporated Areas,36.95738,-121.81466,Entire home/apt,100,30,132,2023-10-10,2.39,1,267,2,
35420771,Place to stay in Watsonville · ★4.94 · 1 bedroom · 2 beds · 1 bath,31741311,Natalie & Kirt,,Unincorporated Areas,36.96853,-121.8029,Entire home/apt,150,1,229,2022-09-20,4.12,1,57,0,
35576239,Guest suite in Santa Cruz · ★4.58 · 1 bedroom · 1 bed · 1 bath,8777093,GT Home Solution,,City of Santa Cruz,36.96622,-122.05525,Entire home/apt,76,28,31,2023-12-13,0.75,2,306,4,
35581042,Home in Bonny Doon · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,8012361,Stephen - Will,,Unincorporated Areas,37.04212,-122.14996,Private room,140,1,7,2021-07-22,0.13,1,141,0,
35622535,Camper/RV in Ben Lomond · ★4.80 · 1 bedroom · 1 bed · 1 bath,227383314,Tom & Martha,,Unincorporated Areas,37.10848,-122.09899,Entire home/apt,163,2,46,2023-11-19,2.16,2,363,22,
35650719,Home in Santa Cruz · ★4.95 · 1 bedroom · 1 bed · 1 private bath,16932122,Michael,,Unincorporated Areas,37.02209,-122.03336,Private room,138,2,83,2023-12-08,1.50,2,170,18,
35682858,Guesthouse in Ben Lomond · ★4.98 · 1 bedroom · 3 beds · 1 bath,9409085,Gabriel,,Unincorporated Areas,37.08411,-122.07033,Entire home/apt,150,30,112,2023-02-05,2.04,1,170,1,
35683088,Home in Aptos · ★4.52 · 4 bedrooms · 7 beds · 2.5 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.9644,-121.8982,Entire home/apt,571,3,33,2023-11-26,0.61,47,43,7,
35938836,Home in Santa Cruz · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,270124588,Sallie,,City of Santa Cruz,36.98291,-122.02187,Private room,101,31,109,2023-12-07,2.04,1,107,6,
36071631,Bungalow in Santa Cruz · ★4.93 · 2 bedrooms · 2 beds · 1 bath,97497681,Dana,,City of Santa Cruz,36.95738,-122.03788,Entire home/apt,200,30,72,2023-06-30,1.31,1,107,1,
36079950,Guest suite in Santa Cruz · ★4.60 · 1 bedroom · 1 bed · 1 bath,271370911,Rez & Marya,,Unincorporated Areas,37.03348,-122.02022,Entire home/apt,196,1,42,2023-09-17,0.77,1,89,1,
36119404,Home in Santa Cruz · ★4.95 · 3 bedrooms · 4 beds · 2 baths,17386842,Cal,,City of Capitola,36.968182,-121.958282,Entire home/apt,343,3,62,2023-11-12,1.19,1,175,6,
36171139,Rental unit in Santa Cruz · ★4.82 · 1 bedroom · 1 bed · 1 bath,47316700,Ovr,,City of Capitola,36.95605,-121.97556,Entire home/apt,180,28,255,2023-11-02,4.67,74,32,2,
36175030,Home in Boulder Creek · ★4.87 · 2 bedrooms · 2 beds · 1 bath,4993714,Mimsie,,Unincorporated Areas,37.12322,-122.11991,Entire home/apt,150,30,86,2023-06-17,1.66,1,365,2,
36235285,Home in Felton · ★4.87 · 1 bedroom · 4 beds · 1 bath,272538139,Kareen & Kristen,,Unincorporated Areas,37.10791,-122.043,Entire home/apt,130,6,38,2023-07-16,0.75,1,0,1,
36312227,Condo in Aptos · ★4.91 · 2 bedrooms · 3 beds · 2.5 baths,24413952,Power West,,Unincorporated Areas,36.95038,-121.8769,Entire home/apt,322,2,86,2023-11-21,1.58,34,0,16,
36633895,Condo in Aptos · ★4.57 · 2 bedrooms · 2 beds · 1 bath,51003705,Bailey Property Management,,Unincorporated Areas,36.96718,-121.9014,Entire home/apt,269,2,23,2023-05-08,0.44,37,314,1,
36647010,Home in Aptos · ★4.93 · 3 bedrooms · 7 beds · 2 baths,214560197,Barbara,,Unincorporated Areas,36.97456,-121.91728,Entire home/apt,339,3,175,2023-12-04,3.22,1,307,39,
36703446,Home in Santa Cruz · ★4.74 · 3 bedrooms · 6 beds · 3 baths,59788176,Marilyn,,City of Capitola,36.9626,-121.96337,Entire home/apt,1250,3,39,2023-12-26,0.74,1,357,7,
36763239,Guest suite in Santa Cruz Mountains · ★4.94 · 1 bedroom · 1 bed · 1 bath,276333206,Patty,,Unincorporated Areas,37.0859,-122.141,Entire home/apt,104,7,17,2023-09-20,0.32,1,237,5,
36949735,Cottage in Capitola · ★4.97 · 2 bedrooms · 5 beds · 1 bath,34349,Richard,,City of Capitola,36.97287,-121.95236,Entire home/apt,343,3,220,2023-11-27,4.28,1,79,27,
37045941,Home in Santa Cruz · 1 bedroom · 2 beds · 1 bath,217115692,Fuad,,City of Santa Cruz,36.96115,-122.02652,Entire home/apt,199,30,1,2019-11-30,0.02,1,88,0,
37092151,Home in Santa Cruz · ★5.0 · 3 bedrooms · 3 beds · 1 bath,38043035,Rex,,City of Santa Cruz,36.96567,-122.02254,Entire home/apt,385,1,3,2023-04-21,0.06,6,0,1,
37221427,Cabin in Boulder Creek · ★4.98 · Studio · 2 beds · 1 bath,68460029,Kendra,,Unincorporated Areas,37.12622,-122.12351,Entire home/apt,200,1,80,2021-11-15,1.49,1,1,0,
37365313,Home in Aptos · ★4.67 · 4 bedrooms · 3 beds · 4 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96324,-121.89619,Entire home/apt,564,3,18,2023-11-25,0.45,47,180,2,
37373091,Home in Aptos · ★4.07 · 3 bedrooms · 6 beds · 2 baths,196914176,Adam,,Unincorporated Areas,36.96205,-121.88335,Entire home/apt,225,30,87,2023-09-25,2.23,1,119,13,
37526323,Home in Aptos · ★4.93 · 1 bedroom · 1 bed · 1 private bath,78170147,Mike,,Unincorporated Areas,36.95326,-121.87084,Private room,100,30,120,2023-10-31,2.26,1,179,3,
37567132,Home in Aptos · ★4.84 · 3 bedrooms · 4 beds · 3 baths,100114471,Janiece,,Unincorporated Areas,36.98903,-121.91849,Entire home/apt,377,1,141,2023-12-28,2.64,16,298,35,
37685372,Home in Santa Cruz · ★4.98 · 1 bedroom · 2 beds · 1 bath,37075069,Kathryn,,Unincorporated Areas,36.9634,-121.99251,Entire home/apt,198,1,214,2023-12-26,4.04,1,0,54,
37754160,Home in Boulder Creek · ★4.89 · 2 bedrooms · 2 beds · 1 bath,10763950,Angel And Mike,,Unincorporated Areas,37.15119,-122.13487,Entire home/apt,309,2,198,2023-12-02,3.80,1,326,54,
37781070,Guest suite in Santa Cruz · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,44748394,Colin,,City of Santa Cruz,36.99855,-122.00413,Entire home/apt,141,30,40,2023-01-01,0.76,3,142,1,
37787782,Home in Felton · ★4.67 · 1 bedroom · 2 beds · 1 bath,159673582,Gio,,Unincorporated Areas,37.01334,-122.06148,Entire home/apt,128,28,3,2023-11-24,0.06,4,124,1,
37884243,Home in Felton · ★4.94 · 2 bedrooms · 3 beds · 2 baths,286972755,Jon,,Unincorporated Areas,37.05362,-122.06004,Entire home/apt,338,2,172,2023-12-28,3.70,1,257,32,
37902591,Condo in Watsonville · ★4.88 · 2 bedrooms · 3 beds · 2 baths,29933269,Lisa,,Unincorporated Areas,36.86895,-121.8215,Entire home/apt,515,2,194,2023-12-14,3.68,1,354,32,
37969678,Home in Aptos · ★4.53 · 2 bedrooms · 3 beds · 2 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.9693,-121.90475,Entire home/apt,343,3,15,2023-09-04,0.48,47,180,1,
38076383,Guesthouse in Soquel · ★4.90 · Studio · 1 bed · 1 bath,282810239,Sage,,Unincorporated Areas,36.98499,-121.93904,Entire home/apt,110,2,213,2023-11-23,4.06,1,84,5,
38103188,Home in Santa Cruz · ★4.90 · 3 bedrooms · 4 beds · 3 baths,289251521,Evan,,City of Capitola,36.95662,-121.97116,Entire home/apt,904,1,376,2023-12-10,7.13,1,0,72,
38156022,Home in Santa Cruz · ★4.99 · 3 bedrooms · 5 beds · 3 baths,289909835,Matthew And Theresa,,City of Capitola,36.96352,-121.96381,Entire home/apt,807,2,210,2023-11-26,4.21,1,264,38,
38160593,Home in Santa Cruz · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,44748394,Colin,,Unincorporated Areas,36.99968,-122.00627,Entire home/apt,200,30,31,2023-09-16,0.59,3,115,2,
38187802,Villa in Soquel · ★4.98 · 5 bedrooms · 5 beds · 6 baths,493598,Jay,,Unincorporated Areas,37.01543,-121.9708,Entire home/apt,1512,2,55,2023-10-22,1.11,1,342,16,
38213667,Home in Felton · ★4.43 · 3 bedrooms · 3 beds · 2 baths,33535061,Toree,,Unincorporated Areas,37.04207,-122.08236,Entire home/apt,275,3,7,2020-07-02,0.14,1,349,0,
38330847,Rental unit in Aptos · ★4.90 · 1 bedroom · 1 private bath,10341402,Jeanell,,Unincorporated Areas,36.9779,-121.92429,Private room,255,1,30,2023-09-24,0.73,4,364,4,
38349854,Home in La Selva Beach · ★4.89 · 4 bedrooms · 6 beds · 3.5 baths,27122853,Lynne,,Unincorporated Areas,36.94796,-121.85413,Entire home/apt,375,3,137,2023-11-27,2.61,1,133,37,
38456704,Home in Capitola · ★4.85 · 2 bedrooms · 4 beds · 2 baths,64102200,Stephanie,,City of Capitola,36.97207,-121.95232,Entire home/apt,223,2,163,2023-12-17,3.37,1,326,44,
38516318,Home in Aptos · ★4.83 · 3 bedrooms · 3 beds · 2.5 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96985,-121.90347,Entire home/apt,523,3,42,2023-08-27,1.04,47,141,10,
38575359,Condo in Aptos · ★5.0 · 1 bedroom · 1 bed · 1 bath,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96932,-121.90281,Entire home/apt,345,3,8,2022-08-21,0.15,47,19,0,
38577467,Rental unit in Santa Cruz · ★4.67 · 2 bedrooms · 3 beds · 1 bath,15867956,Surf City,,City of Santa Cruz,36.96735,-122.00954,Entire home/apt,250,1,69,2023-11-25,1.33,50,364,9,
38642743,Rental unit in Capitola · ★4.92 · 1 bedroom · 2 beds · 1 bath,77086124,Paradise Properties,,City of Capitola,36.97305,-121.95385,Entire home/apt,269,2,85,2023-12-26,3.05,2,161,34,
38645790,Home in Santa Cruz · ★4.87 · 3 bedrooms · 4 beds · 2 baths,295227429,Andre,,City of Santa Cruz,36.96691,-121.99954,Entire home/apt,439,2,70,2023-11-26,1.37,1,0,18,
38849306,Home in Felton · ★4.93 · 1 bedroom · 2 beds · 1 bath,67727873,Lisa,,Unincorporated Areas,37.04202,-122.07655,Entire home/apt,204,1,143,2023-11-27,2.77,2,0,36,
38996077,Home in Watsonville · ★4.46 · 3 bedrooms · 9 beds · 2 baths,298801521,Ed,,Unincorporated Areas,36.9295,-121.73585,Entire home/apt,327,2,57,2023-12-25,1.15,1,179,20,
39032561,Home in Felton · ★4.96 · 1 bedroom · 1 bed · 1 private bath,67727873,Lisa,,Unincorporated Areas,37.04205,-122.07671,Private room,129,1,148,2023-12-22,2.89,2,242,47,
39057975,Cottage in Santa Cruz · ★5.0 · 1 bedroom · 1 bed · 1 bath,16357690,Anne,,City of Santa Cruz,36.963915740429016,-121.99885234073022,Entire home/apt,210,2,13,2023-12-26,2.62,1,22,13,
39108453,Cottage in Capitola · ★4.86 · 2 bedrooms · 2 beds · 2 baths,154383119,Peggy,,City of Capitola,36.9756,-121.94669,Entire home/apt,195,30,7,2023-12-15,0.16,1,104,3,
39132034,Home in Santa Cruz · ★4.78 · 5 bedrooms · 7 beds · 2 baths,81367992,Dave,,City of Santa Cruz,36.96411,-122.00636,Entire home/apt,675,2,93,2023-12-28,1.83,1,285,23,
39246072,Cottage in Aptos · ★4.92 · 2 bedrooms · 3 beds · 1 bath,278072884,Wesley,,Unincorporated Areas,36.97097,-121.90437,Entire home/apt,304,2,72,2023-11-12,1.73,1,356,18,
39257594,Condo in Capitola · ★4.99 · 2 bedrooms · 4 beds · 1 bath,218281800,Jennifer,,City of Capitola,36.97228,-121.95522,Entire home/apt,368,2,119,2023-11-20,2.39,2,328,30,
39362133,Home in Santa Cruz · ★4.83 · 1 bedroom · 1 bed · 2 shared baths,3275359,Jenifer,,City of Capitola,36.96957435457517,-121.9692510585468,Private room,90,5,6,2023-06-15,0.16,2,272,1,
39479010,Condo in Watsonville · ★4.78 · 2 bedrooms · 7 beds · 1.5 baths,126644773,Evolve,,Unincorporated Areas,36.85296,-121.811,Entire home/apt,332,2,81,2023-11-12,1.61,3,363,19,
39489565,Home in Soquel · ★4.97 · 1 bedroom · 1 bed · 1 private bath,303353814,Paulina,,Unincorporated Areas,37.01886,-121.95287,Private room,80,5,32,2023-09-28,0.63,2,151,9,
39504767,Home in Soquel · ★4.67 · 1 bedroom · 2 beds · 1.5 shared baths,303353814,Paulina,,Unincorporated Areas,37.02073,-121.95293,Private room,50,5,3,2021-11-25,0.06,2,212,0,
39507327,Cottage in Scotts Valley · ★4.93 · 1 bedroom · 1 bed · 1 bath,155644823,Jon,,Unincorporated Areas,37.06614,-122.03971,Entire home/apt,223,2,205,2023-12-30,4.12,4,0,30,
39558855,Home in Santa Cruz · ★4.96 · 9 bedrooms · 15 beds · 8 baths,14995134,Derek,,City of Santa Cruz,36.9643,-122.02336,Entire home/apt,1713,2,45,2023-12-10,0.91,3,191,16,
39625814,Vacation home in Santa Cruz · ★4.97 · 1 bedroom · 3 beds · 1 bath,53097303,Susan,,City of Santa Cruz,36.96716,-122.0118,Entire home/apt,169,2,185,2023-12-04,3.69,2,145,29,
39665853,Condo in Watsonville · ★4.90 · 2 bedrooms · 4 beds · 2 baths,304848991,Arlene,,Unincorporated Areas,36.85452,-121.81092,Entire home/apt,350,2,170,2023-11-22,3.42,1,314,46,
39890286,Hotel in Santa Cruz · ★4.60 · 1 bedroom · 1 bed · 1 bath,1580236,Casablanca,,City of Santa Cruz,36.9646,-122.02282,Private room,259,1,52,2023-12-10,1.06,3,364,18,
39890676,Hotel in Santa Cruz · ★4.61 · 1 bedroom · 1 bed · 1 private bath,1580236,Casablanca,,City of Santa Cruz,36.96301,-122.02341,Private room,235,1,41,2023-11-27,0.84,3,359,5,
39891117,Hotel in Santa Cruz · 2 bedrooms · 3 beds · 2 baths,1580236,Casablanca,,City of Santa Cruz,36.96474,-122.02312,Private room,376,1,1,2021-02-14,0.03,3,365,0,
40092944,Cabin in Boulder Creek · ★4.92 · 2 bedrooms · 5 beds · 2 baths,33315615,Kristy,,Unincorporated Areas,37.13443,-122.1286,Entire home/apt,264,3,79,2023-11-06,3.22,1,40,24,
40215068,Cottage in Santa Cruz · ★4.87 · 2 bedrooms · 4 beds · 1 bath,255932506,Sharon,,City of Santa Cruz,36.97254,-122.018,Entire home/apt,228,2,100,2023-09-18,2.96,1,205,9,
40263727,Cottage in Boulder Creek · ★4.98 · 1 bedroom · 2 beds · 1 bath,199333964,Linda,,Unincorporated Areas,37.12897,-122.13287,Entire home/apt,210,2,87,2023-12-26,1.89,2,174,17,
40287103,Guesthouse in Santa Cruz · ★4.88 · 2 bedrooms · 11 beds · 1.5 baths,311208435,Sara,,City of Santa Cruz,36.965599,-122.023384,Entire home/apt,608,1,8,2021-12-27,0.26,6,90,0,
40353729,Home in Santa Cruz · ★4.95 · 3 bedrooms · 6 beds · 2 baths,1489277,Gabriel,,Unincorporated Areas,36.96305,-121.98802,Entire home/apt,555,2,123,2023-12-26,2.52,6,21,31,
40394672,Guest suite in Santa Cruz · ★4.91 · 1 bedroom · 1 bed · 1 bath,312228590,Ann,,Unincorporated Areas,36.98253,-121.98459,Entire home/apt,99,1,149,2023-12-17,2.99,1,37,93,
40425386,Yurt in Santa Cruz · ★4.97 · 1 bed · 1 bath,22167735,Peter,,Unincorporated Areas,37.05832,-122.15258,Entire home/apt,199,2,239,2023-12-26,4.84,1,0,44,
40427628,Home in Watsonville · ★4.98 · 3 bedrooms · 4 beds · 2 baths,52967004,Erin,,Unincorporated Areas,36.85988,-121.81558,Entire home/apt,643,3,101,2023-12-23,2.06,1,271,29,
40470357,Home in Aptos · ★4.87 · 3 bedrooms · 4 beds · 3 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.95323,-121.87371,Entire home/apt,406,3,31,2023-11-27,0.78,47,175,10,
40561696,Home in Aptos · ★5.0 · 5 bedrooms · 9 beds · 2 baths,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.96556,-121.90067,Entire home/apt,794,4,9,2023-10-08,0.19,47,82,3,
40672541,Home in Santa Cruz · ★4.94 · 3 bedrooms · 4 beds · 2 baths,315546157,Brenden,,City of Santa Cruz,36.95101,-122.05002,Entire home/apt,501,2,229,2023-11-26,4.69,1,349,37,
40818310,Home in Santa Cruz · 3 bedrooms · 4 beds · 2.5 baths,62542564,Kendall & Potter Property Mgmt,,City of Capitola,36.96800229999999,-121.9578427,Entire home/apt,876,4,2,2023-07-12,0.07,30,62,1,
40890237,Guesthouse in Santa Cruz · ★4.96 · 1 bedroom · 2 beds · 1 bath,107287418,Lisa & Jim,,City of Santa Cruz,36.98165,-121.99934,Entire home/apt,125,2,191,2023-12-25,3.99,2,0,50,
40971911,Home in Aptos · ★4.94 · 4 bedrooms · 4 beds · 3 baths,34302347,Crystal,,Unincorporated Areas,36.96946,-121.9033,Entire home/apt,577,1,277,2023-12-23,6.01,2,334,77,
41322074,Villa in Soquel · ★4.91 · 3 bedrooms · 3 beds · 2.5 baths,4636078,David,,Unincorporated Areas,36.99097,-121.94992,Entire home/apt,753,2,89,2023-10-08,1.90,1,32,3,
41533916,Home in Aptos · ★4.99 · 3 bedrooms · 4 beds · 2 baths,327162294,Louise,,Unincorporated Areas,36.9748,-121.91364,Entire home/apt,382,2,74,2023-12-17,1.56,1,116,28,
41669077,Home in Santa Cruz · ★4.92 · 2 bedrooms · 4 beds · 2 baths,47316700,Ovr,,City of Santa Cruz,36.96412,-122.01052,Entire home/apt,221,2,312,2023-12-23,6.55,74,332,60,
41670012,Home in Santa Cruz · ★4.87 · 3 bedrooms · 5 beds · 2 baths,47316700,Ovr,,City of Santa Cruz,36.96536,-122.01221,Entire home/apt,247,2,277,2023-12-26,5.79,74,314,64,
41718611,Rental unit in Santa Cruz · ★5.0 · 1 bedroom · 1 bed · 1 bath,197603311,Sabine,,City of Santa Cruz,37.00104,-122.01311,Entire home/apt,101,30,11,2023-06-17,0.24,1,257,1,
41767299,Condo in Aptos · ★4.91 · 2 bedrooms · 2 beds · 2.5 baths,24413952,Power West,,Unincorporated Areas,36.94918,-121.87754,Entire home/apt,306,2,45,2023-12-22,1.05,34,354,9,
41794657,Guesthouse in Aptos · ★4.92 · 2 bedrooms · 3 beds · 1 bath,57183541,Alla,,Unincorporated Areas,36.9692808988825,-121.90222996944671,Entire home/apt,363,2,118,2023-10-02,2.49,2,0,15,
41820521,Condo in Aptos · ★4.78 · Studio · 1 bed · 1 bath,24413952,Power West,,Unincorporated Areas,36.95128,-121.87775,Entire home/apt,225,2,97,2023-11-12,2.05,34,348,10,
41878398,Cabin in Boulder Creek · ★4.66 · 3 bedrooms · 4 beds · 1 bath,244660735,Holly,,Unincorporated Areas,37.13887,-122.15206,Entire home/apt,196,2,68,2023-11-26,2.47,1,178,12,
41879312,Guest suite in Scotts Valley · ★4.98 · 1 bedroom · 2 beds · 1 bath,330885187,Eugene And Iliana,,Unincorporated Areas,37.02443,-122.03756,Entire home/apt,156,2,39,2023-11-12,0.83,1,0,4,
41905100,Townhouse in Aptos · ★4.56 · 2 bedrooms · 2 beds · 1 bath,77921432,Cheshire Rio Realty,,Unincorporated Areas,36.97112,-121.90652,Entire home/apt,239,3,50,2023-11-24,1.06,47,179,7,
41954249,Rental unit in La Selva Beach · ★4.77 · 2 bedrooms · 2 beds · 1 bath,29965666,Monica And Mike,,Unincorporated Areas,36.93562,-121.86081,Entire home/apt,341,1,142,2023-12-26,3.01,9,355,24,
42002167,Home in Aptos · ★4.20 · 3 bedrooms · 5 beds · 2 baths,51003705,Bailey Property Management,,Unincorporated Areas,36.96891,-121.90289,Entire home/apt,450,2,5,2023-11-30,0.16,37,150,1,
42063541,Home in Santa Cruz · ★4.56 · 2 bedrooms · 2 beds · 2 baths,15867956,Surf City,,City of Santa Cruz,36.96614,-122.00846,Entire home/apt,,30,16,2022-11-27,0.34,50,0,0,
42136471,Townhouse in Aptos · ★4.71 · 3 bedrooms · 5 beds · 2 baths,334313296,Yung,,Unincorporated Areas,36.96773,-121.90101,Entire home/apt,356,3,93,2023-12-29,2.10,1,355,14,
42228898,Condo in Watsonville · ★4.93 · 2 bedrooms · 3 beds · 2 baths,17075146,My,,Unincorporated Areas,36.87077,-121.82108,Entire home/apt,289,2,238,2023-12-23,5.11,1,259,56,
42276319,Condo in Watsonville · ★4.60 · 1 bedroom · 1 bed · 1 bath,29898175,At The Dunes,,Unincorporated Areas,36.87186,-121.82044,Entire home/apt,210,1,45,2023-10-04,1.05,31,360,4,
42384925,Home in Capitola · ★5.0 · 2 bedrooms · 2 beds · 1 bath,39753425,Beachnest,,City of Capitola,36.97515,-121.95182,Entire home/apt,454,30,3,2023-09-05,0.17,42,334,1,
42385866,Home in Santa Cruz · ★5.0 · 3 bedrooms · 4 beds · 2 baths,39753425,Beachnest,,City of Santa Cruz,36.96575,-121.99941,Entire home/apt,397,1,6,2021-10-19,0.17,42,363,0,
42386255,Home in Santa Cruz · ★4.57 · 1 bedroom · 1 bed · 1 bath,39753425,Beachnest,,City of Santa Cruz,36.96303,-122.0013,Entire home/apt,274,1,14,2023-11-03,0.39,42,360,2,
